game_id,period,teamTricode,period_points,possessions,major_runs,run_points,pts_per_poss,game_control_index
S2324-G0291,3,LAL,26.0,26,0,107.0,0.9629629629629629,0.6847777777777777
S2324-G0291,4,HOU,25.0,19,0,97.0,1.25,0.847
S2324-G0291,4,LAL,21.0,20,0,107.0,1.0,0.707
S2324-G0292,1,CHA,24.0,20,0,114.0,1.1428571428571428,0.7997142857142856
S2324-G0292,1,MIA,29.0,19,0,116.0,1.45,0.986
S2324-G0292,2,CHA,26.0,18,0,114.0,1.368421052631579,0.9350526315789474
S2324-G0292,2,MIA,30.0,22,0,116.0,1.3043478260869565,0.8986086956521739
S2324-G0292,3,CHA,27.0,21,0,114.0,1.2272727272727273,0.8503636363636363
S2324-G0292,3,MIA,30.0,21,0,116.0,1.3636363636363635,0.9341818181818181
S2324-G0292,4,CHA,37.0,20,0,114.0,1.7619047619047619,1.1711428571428573
S2324-G0292,4,MIA,27.0,19,0,116.0,1.35,0.926
S2324-G0293,1,DET,36.0,30,0,123.0,1.1612903225806452,0.8197741935483871
S2324-G0293,1,IND,33.0,32,0,131.0,1.0,0.731
S2324-G0293,2,DET,25.0,25,0,123.0,0.9615384615384616,0.6999230769230769
S2324-G0293,2,IND,33.0,30,0,131.0,1.064516129032258,0.7697096774193548
S2324-G0293,3,DET,32.0,27,0,123.0,1.1428571428571428,0.8087142857142856
S2324-G0293,3,IND,32.0,27,0,131.0,1.1428571428571428,0.8167142857142856
S2324-G0293,4,DET,30.0,21,0,123.0,1.3636363636363635,0.9411818181818181
S2324-G0293,4,IND,33.0,22,0,131.0,1.434782608695652,0.9918695652173912
S2324-G0294,1,CLE,29.0,24,0,94.0,1.16,0.7899999999999999
S2324-G0294,1,ORL,22.0,19,0,104.0,1.1,0.764
S2324-G0294,2,CLE,25.0,23,0,94.0,1.0416666666666667,0.719
S2324-G0294,2,ORL,29.0,22,0,104.0,1.2608695652173914,0.8605217391304347
S2324-G0294,3,CLE,15.0,20,0,94.0,0.7142857142857143,0.5225714285714286
S2324-G0294,3,ORL,30.0,23,0,104.0,1.25,0.854
S2324-G0294,4,CLE,25.0,22,0,94.0,1.0869565217391304,0.7461739130434781
S2324-G0294,4,ORL,23.0,22,0,104.0,1.0,0.704
S2324-G0295,1,PHI,43.0,28,0,146.0,1.4827586206896552,1.035655172413793
S2324-G0295,1,WAS,27.0,25,0,101.0,1.0384615384615385,0.7240769230769231
S2324-G0295,2,PHI,32.0,26,0,146.0,1.1851851851851851,0.857111111111111
S2324-G0295,2,WAS,19.0,27,0,101.0,0.6785714285714286,0.5081428571428571
S2324-G0295,3,PHI,37.0,27,0,146.0,1.3214285714285714,0.9388571428571428
S2324-G0295,3,WAS,21.0,25,0,101.0,0.8076923076923077,0.5856153846153846
S2324-G0295,4,PHI,34.0,27,0,146.0,1.2142857142857142,0.8745714285714286
S2324-G0295,4,WAS,34.0,26,0,101.0,1.2592592592592593,0.8565555555555555
S2324-G0296,1,ATL,36.0,20,0,122.0,1.7142857142857142,1.1505714285714284
S2324-G0296,1,DEN,28.0,22,0,129.0,1.2173913043478262,0.8594347826086957
S2324-G0296,2,ATL,26.0,28,0,122.0,0.896551724137931,0.6599310344827586
S2324-G0296,2,DEN,37.0,28,0,129.0,1.2758620689655173,0.8945172413793104
S2324-G0296,3,ATL,24.0,27,0,122.0,0.8571428571428571,0.6362857142857142
S2324-G0296,3,DEN,38.0,28,0,129.0,1.3103448275862069,0.915206896551724
S2324-G0296,4,ATL,36.0,22,0,122.0,1.565217391304348,1.0611304347826087
S2324-G0296,4,DEN,26.0,22,0,129.0,1.1304347826086956,0.8072608695652174
S2324-G0297,1,NYK,35.0,23,0,136.0,1.4583333333333333,1.011
S2324-G0297,1,TOR,35.0,23,0,130.0,1.4583333333333333,1.005
S2324-G0297,2,NYK,31.0,21,0,136.0,1.4090909090909092,0.9814545454545455
S2324-G0297,2,TOR,25.0,20,0,130.0,1.1904761904761905,0.8442857142857143
S2324-G0297,3,NYK,32.0,26,0,136.0,1.1851851851851851,0.847111111111111
S2324-G0297,3,TOR,37.0,29,0,130.0,1.2333333333333334,0.87
S2324-G0297,4,NYK,38.0,26,0,136.0,1.4074074074074074,0.9804444444444445
S2324-G0297,4,TOR,33.0,30,0,130.0,1.064516129032258,0.7687096774193548
S2324-G0298,1,HOU,19.0,20,0,93.0,0.9047619047619048,0.6358571428571428
S2324-G0298,1,SAS,21.0,21,0,82.0,0.9545454545454546,0.6547272727272727
S2324-G0298,2,HOU,32.0,21,0,93.0,1.4545454545454546,0.9657272727272727
S2324-G0298,2,SAS,26.0,23,0,82.0,1.0833333333333333,0.7319999999999999
S2324-G0298,3,HOU,18.0,21,0,93.0,0.8181818181818182,0.5839090909090909
S2324-G0298,3,SAS,15.0,21,0,82.0,0.6818181818181818,0.4910909090909091
S2324-G0298,4,HOU,24.0,19,0,93.0,1.2,0.813
S2324-G0298,4,SAS,20.0,23,0,82.0,0.8333333333333334,0.582
S2324-G0299,1,DAL,29.0,20,0,120.0,1.380952380952381,0.9485714285714285
S2324-G0299,1,MEM,24.0,19,0,113.0,1.2,0.833
S2324-G0299,2,DAL,38.0,29,0,120.0,1.2666666666666666,0.8799999999999999
S2324-G0299,2,MEM,27.0,28,0,113.0,0.9310344827586207,0.6716206896551724
S2324-G0299,3,DAL,29.0,24,0,120.0,1.16,0.816
S2324-G0299,3,MEM,28.0,26,0,113.0,1.037037037037037,0.7352222222222221
S2324-G0299,4,DAL,24.0,24,0,120.0,0.96,0.696
S2324-G0299,4,MEM,34.0,28,0,113.0,1.1724137931034482,0.8164482758620689
S2324-G0300,1,CHI,32.0,20,0,129.0,1.5238095238095237,1.0432857142857141
S2324-G0300,1,MIL,37.0,25,0,133.0,1.4230769230769231,0.9868461538461538
S2324-G0300,2,CHI,33.0,20,0,129.0,1.5714285714285714,1.0718571428571428
S2324-G0300,2,MIL,37.0,20,0,133.0,1.7619047619047619,1.1901428571428572
S2324-G0300,3,CHI,24.0,19,0,129.0,1.2,0.849
S2324-G0300,3,MIL,17.0,19,0,133.0,0.85,0.643
S2324-G0300,4,CHI,29.0,22,0,129.0,1.2608695652173914,0.8855217391304347
S2324-G0300,4,MIL,27.0,23,0,133.0,1.125,0.8079999999999999
S2324-G0300,5,CHI,11.0,7,0,129.0,1.375,0.954
S2324-G0300,5,MIL,15.0,8,0,133.0,1.6666666666666667,1.133
S2324-G0301,1,MIN,29.0,24,0,107.0,1.16,0.8029999999999999
S2324-G0301,1,NOP,29.0,24,0,121.0,1.16,0.817
S2324-G0301,2,MIN,23.0,25,0,107.0,0.8846153846153846,0.6377692307692308
S2324-G0301,2,NOP,30.0,29,0,121.0,1.0,0.721
S2324-G0301,3,MIN,34.0,22,0,107.0,1.4782608695652173,0.9939565217391303
S2324-G0301,3,NOP,31.0,22,0,121.0,1.3478260869565217,0.929695652173913
S2324-G0301,4,MIN,21.0,21,0,107.0,0.9545454545454546,0.6797272727272727
S2324-G0301,4,NOP,31.0,21,0,121.0,1.4090909090909092,0.9664545454545455
S2324-G0302,1,OKC,34.0,25,0,134.0,1.3076923076923077,0.9186153846153846
S2324-G0302,1,UTA,20.0,23,0,120.0,0.8333333333333334,0.62
S2324-G0302,2,OKC,32.0,29,0,134.0,1.0666666666666667,0.774
S2324-G0302,2,UTA,32.0,22,0,120.0,1.391304347826087,0.9547826086956521
S2324-G0302,3,OKC,45.0,28,0,134.0,1.5517241379310345,1.0650344827586207
S2324-G0302,3,UTA,23.0,28,0,120.0,0.7931034482758621,0.5958620689655172
S2324-G0302,4,OKC,23.0,27,0,134.0,0.8214285714285714,0.6268571428571428
S2324-G0302,4,UTA,45.0,29,0,120.0,1.5,1.02
S2324-G0303,1,BKN,18.0,18,0,118.0,0.9473684210526315,0.6864210526315789
S2324-G0303,1,SAC,26.0,19,0,131.0,1.3,0.911
S2324-G0303,2,BKN,30.0,22,0,118.0,1.3043478260869565,0.9006086956521739
S2324-G0303,2,SAC,28.0,24,0,131.0,1.12,0.803
S2324-G0303,3,BKN,37.0,21,0,118.0,1.6818181818181819,1.1270909090909091
S2324-G0303,3,SAC,44.0,27,0,131.0,1.5714285714285714,1.0738571428571428
S2324-G0303,4,BKN,33.0,26,0,118.0,1.2222222222222223,0.8513333333333334
S2324-G0303,4,SAC,33.0,28,0,131.0,1.1379310344827587,0.8137586206896552
S2324-G0304,1,LAC,43.0,27,0,132.0,1.5357142857142858,1.0534285714285714
S2324-G0304,1,POR,32.0,22,0,127.0,1.391304347826087,0.9617826086956521
S2324-G0304,2,LAC,23.0,21,0,132.0,1.0454545454545454,0.7592727272727272
S2324-G0304,2,POR,33.0,20,0,127.0,1.5714285714285714,1.0698571428571428
S2324-G0304,3,LAC,39.0,23,0,132.0,1.625,1.107
S2324-G0304,3,POR,34.0,27,0,127.0,1.2142857142857142,0.8555714285714285
S2324-G0304,4,LAC,27.0,21,0,132.0,1.2272727272727273,0.8683636363636363
S2324-G0304,4,POR,28.0,20,0,127.0,1.3333333333333333,0.9269999999999999
S2324-G0305,1,BOS,21.0,24,0,120.0,0.84,0.624
S2324-G0305,1,CLE,31.0,24,0,113.0,1.24,0.857
S2324-G0305,2,BOS,38.0,26,0,120.0,1.4074074074074074,0.9644444444444444
S2324-G0305,2,CLE,29.0,25,0,113.0,1.1153846153846154,0.7822307692307692
S2324-G0305,3,BOS,35.0,26,0,120.0,1.2962962962962963,0.8977777777777778
S2324-G0305,3,CLE,32.0,23,0,113.0,1.3333333333333333,0.9129999999999999
S2324-G0305,4,BOS,26.0,14,0,120.0,1.7333333333333334,1.1600000000000001
S2324-G0305,4,CLE,21.0,15,0,113.0,1.3125,0.9005
S2324-G0306,1,DAL,34.0,22,0,127.0,1.4782608695652173,1.0139565217391304
S2324-G0306,1,LAL,26.0,24,0,125.0,1.04,0.749
S2324-G0306,2,DAL,37.0,34,0,127.0,1.0571428571428572,0.7612857142857142
S2324-G0306,2,LAL,35.0,31,0,125.0,1.09375,0.78125
S2324-G0306,3,DAL,22.0,17,0,127.0,1.2222222222222223,0.8603333333333334
S2324-G0306,3,LAL,34.0,19,0,125.0,1.7,1.145
S2324-G0306,4,DAL,34.0,19,0,127.0,1.7,1.147
S2324-G0306,4,LAL,30.0,26,0,125.0,1.1111111111111112,0.7916666666666666
S2324-G0307,1,CHI,25.0,23,0,106.0,1.0416666666666667,0.731
S2324-G0307,1,DEN,32.0,24,0,114.0,1.28,0.882
S2324-G0307,2,CHI,25.0,16,0,106.0,1.4705882352941178,0.9883529411764707
S2324-G0307,2,DEN,25.0,17,0,114.0,1.3888888888888888,0.9473333333333332
S2324-G0307,3,CHI,30.0,23,0,106.0,1.25,0.856
S2324-G0307,3,DEN,35.0,24,0,114.0,1.4,0.954
S2324-G0307,4,CHI,26.0,19,0,106.0,1.3,0.886
S2324-G0307,4,DEN,22.0,20,0,114.0,1.0476190476190477,0.7425714285714285
S2324-G0308,1,GSW,25.0,19,0,116.0,1.25,0.866
S2324-G0308,1,PHX,25.0,18,0,119.0,1.3157894736842106,0.9084736842105263
S2324-G0308,2,GSW,31.0,23,0,116.0,1.2916666666666667,0.891
S2324-G0308,2,PHX,28.0,22,0,119.0,1.2173913043478262,0.8494347826086956
S2324-G0308,3,GSW,31.0,23,0,116.0,1.2916666666666667,0.891
S2324-G0308,3,PHX,35.0,26,0,119.0,1.2962962962962963,0.8967777777777778
S2324-G0308,4,GSW,29.0,29,0,116.0,0.9666666666666667,0.696
S2324-G0308,4,PHX,31.0,26,0,119.0,1.1481481481481481,0.8078888888888889
S2324-G0309,1,LAC,32.0,22,0,119.0,1.391304347826087,0.9537826086956521
S2324-G0309,1,SAC,24.0,23,0,99.0,1.0,0.699
S2324-G0309,2,LAC,38.0,28,0,119.0,1.3103448275862069,0.905206896551724
S2324-G0309,2,SAC,24.0,25,0,99.0,0.9230769230769231,0.6528461538461539
S2324-G0309,3,LAC,29.0,21,0,119.0,1.3181818181818181,0.9099090909090909
S2324-G0309,3,SAC,22.0,24,0,99.0,0.88,0.627
S2324-G0309,4,LAC,20.0,18,0,119.0,1.0526315789473684,0.750578947368421
S2324-G0309,4,SAC,29.0,20,0,99.0,1.380952380952381,0.9275714285714285
S2324-G0310,1,DET,26.0,24,0,111.0,1.04,0.735
S2324-G0310,1,PHI,39.0,23,0,129.0,1.625,1.104
S2324-G0310,2,DET,30.0,23,0,111.0,1.25,0.861
S2324-G0310,2,PHI,31.0,20,0,129.0,1.4761904761904763,1.0147142857142857
S2324-G0310,3,DET,24.0,24,0,111.0,0.96,0.6869999999999999
S2324-G0310,3,PHI,34.0,26,0,129.0,1.2592592592592593,0.8845555555555555
S2324-G0310,4,DET,31.0,23,0,111.0,1.2916666666666667,0.886
S2324-G0310,4,PHI,25.0,22,0,129.0,1.0869565217391304,0.7811739130434782
S2324-G0311,1,NOP,28.0,27,0,142.0,1.0,0.742
S2324-G0311,1,WAS,30.0,24,0,122.0,1.2,0.842
S2324-G0311,2,NOP,47.0,29,0,142.0,1.5666666666666667,1.0819999999999999
S2324-G0311,2,WAS,34.0,29,0,122.0,1.1333333333333333,0.8019999999999999
S2324-G0311,3,NOP,35.0,26,0,142.0,1.2962962962962963,0.9197777777777778
S2324-G0311,3,WAS,29.0,24,0,122.0,1.16,0.818
S2324-G0311,4,NOP,32.0,20,0,142.0,1.5238095238095237,1.056285714285714
S2324-G0311,4,WAS,29.0,20,0,122.0,1.380952380952381,0.9505714285714285
S2324-G0312,1,CHA,23.0,31,0,104.0,0.71875,0.53525
S2324-G0312,1,MIA,22.0,24,0,115.0,0.88,0.643
S2324-G0312,2,CHA,22.0,28,0,104.0,0.7586206896551724,0.5591724137931035
S2324-G0312,2,MIA,34.0,28,0,115.0,1.1724137931034482,0.8184482758620689
S2324-G0312,3,CHA,25.0,24,0,104.0,1.0,0.704
S2324-G0312,3,MIA,35.0,26,0,115.0,1.2962962962962963,0.8927777777777778
S2324-G0312,4,CHA,34.0,24,0,104.0,1.36,0.92
S2324-G0312,4,MIA,24.0,27,0,115.0,0.8571428571428571,0.6292857142857142
S2324-G0313,1,ATL,39.0,26,0,128.0,1.4444444444444444,0.9946666666666666
S2324-G0313,1,TOR,31.0,28,0,135.0,1.0689655172413792,0.7763793103448275
S2324-G0313,2,ATL,27.0,21,0,128.0,1.2272727272727273,0.8643636363636363
S2324-G0313,2,TOR,33.0,22,0,135.0,1.434782608695652,0.9958695652173912
S2324-G0313,3,ATL,29.0,21,0,128.0,1.3181818181818181,0.9189090909090909
S2324-G0313,3,TOR,39.0,21,0,135.0,1.7727272727272727,1.1986363636363635
S2324-G0313,4,ATL,33.0,26,0,128.0,1.2222222222222223,0.8613333333333334
S2324-G0313,4,TOR,32.0,23,0,135.0,1.3333333333333333,0.9349999999999999
S2324-G0314,1,HOU,29.0,23,0,117.0,1.2083333333333333,0.842
S2324-G0314,1,MEM,23.0,26,0,104.0,0.8518518518518519,0.615111111111111
S2324-G0314,2,HOU,28.0,27,0,117.0,1.0,0.717
S2324-G0314,2,MEM,20.0,21,0,104.0,0.9090909090909091,0.6494545454545454
S2324-G0314,3,HOU,25.0,22,0,117.0,1.0869565217391304,0.7691739130434782
S2324-G0314,3,MEM,38.0,23,0,104.0,1.5833333333333333,1.054
S2324-G0314,4,HOU,35.0,24,0,117.0,1.4,0.957
S2324-G0314,4,MEM,23.0,26,0,104.0,0.8518518518518519,0.615111111111111
S2324-G0315,1,IND,33.0,26,0,126.0,1.2222222222222223,0.8593333333333334
S2324-G0315,1,MIL,36.0,27,0,140.0,1.2857142857142858,0.9114285714285715
S2324-G0315,2,IND,30.0,24,0,126.0,1.2,0.846
S2324-G0315,2,MIL,34.0,26,0,140.0,1.2592592592592593,0.8955555555555555
S2324-G0315,3,IND,31.0,28,0,126.0,1.0689655172413792,0.7673793103448275
S2324-G0315,3,MIL,31.0,26,0,140.0,1.1481481481481481,0.8288888888888889
S2324-G0315,4,IND,32.0,30,0,126.0,1.032258064516129,0.7453548387096773
S2324-G0315,4,MIL,39.0,28,0,140.0,1.3448275862068966,0.9468965517241379
S2324-G0316,1,LAL,34.0,28,0,122.0,1.1724137931034482,0.8254482758620689
S2324-G0316,1,SAS,26.0,27,0,119.0,0.9285714285714286,0.6761428571428572
S2324-G0316,2,LAL,29.0,25,0,122.0,1.1153846153846154,0.7912307692307692
S2324-G0316,2,SAS,24.0,25,0,119.0,0.9230769230769231,0.6728461538461539
S2324-G0316,3,LAL,29.0,26,0,122.0,1.0740740740740742,0.7664444444444445
S2324-G0316,3,SAS,24.0,25,0,119.0,0.9230769230769231,0.6728461538461539
S2324-G0316,4,LAL,30.0,30,0,122.0,0.967741935483871,0.7026451612903226
S2324-G0316,4,SAS,45.0,31,0,119.0,1.40625,0.96275
S2324-G0317,1,BKN,31.0,21,0,116.0,1.4090909090909092,0.9614545454545455
S2324-G0317,1,PHX,22.0,19,0,112.0,1.1,0.772
S2324-G0317,2,BKN,33.0,24,0,116.0,1.32,0.908
S2324-G0317,2,PHX,34.0,26,0,112.0,1.2592592592592593,0.8675555555555555
S2324-G0317,3,BKN,22.0,21,0,116.0,1.0,0.716
S2324-G0317,3,PHX,32.0,24,0,112.0,1.28,0.88
S2324-G0317,4,BKN,30.0,21,0,116.0,1.3636363636363635,0.9341818181818181
S2324-G0317,4,PHX,24.0,21,0,112.0,1.0909090909090908,0.7665454545454544
S2324-G0318,1,NYK,31.0,23,0,113.0,1.2916666666666667,0.888
S2324-G0318,1,UTA,22.0,24,0,117.0,0.88,0.645
S2324-G0318,2,NYK,19.0,20,0,113.0,0.9047619047619048,0.6558571428571428
S2324-G0318,2,UTA,30.0,18,0,117.0,1.5789473684210527,1.0643684210526314
S2324-G0318,3,NYK,34.0,24,0,113.0,1.36,0.929
S2324-G0318,3,UTA,37.0,27,0,117.0,1.3214285714285714,0.9098571428571428
S2324-G0318,4,NYK,29.0,27,0,113.0,1.0357142857142858,0.7344285714285714
S2324-G0318,4,UTA,28.0,26,0,117.0,1.037037037037037,0.7392222222222221
S2324-G0319,1,BOS,33.0,26,0,116.0,1.2222222222222223,0.8493333333333334
S2324-G0319,1,CLE,24.0,26,0,107.0,0.8888888888888888,0.6403333333333333
S2324-G0319,2,BOS,32.0,24,0,116.0,1.28,0.884
S2324-G0319,2,CLE,30.0,27,0,107.0,1.0714285714285714,0.7498571428571428
S2324-G0319,3,BOS,25.0,25,0,116.0,0.9615384615384616,0.6929230769230769
S2324-G0319,3,CLE,33.0,26,0,107.0,1.2222222222222223,0.8403333333333334
S2324-G0319,4,BOS,26.0,17,0,116.0,1.4444444444444444,0.9826666666666666
S2324-G0319,4,CLE,20.0,17,0,107.0,1.1111111111111112,0.7736666666666666
S2324-G0320,1,CHI,36.0,22,0,124.0,1.565217391304348,1.0631304347826087
S2324-G0320,1,MIA,22.0,23,0,116.0,0.9166666666666666,0.6659999999999999
S2324-G0320,2,CHI,24.0,20,0,124.0,1.1428571428571428,0.8097142857142856
S2324-G0320,2,MIA,34.0,20,0,116.0,1.619047619047619,1.0874285714285714
S2324-G0320,3,CHI,33.0,25,0,124.0,1.2692307692307692,0.8855384615384615
S2324-G0320,3,MIA,32.0,21,0,116.0,1.4545454545454546,0.9887272727272727
S2324-G0320,4,CHI,31.0,21,0,124.0,1.4090909090909092,0.9694545454545455
S2324-G0320,4,MIA,28.0,17,0,116.0,1.5555555555555556,1.0493333333333332
S2324-G0321,1,DAL,30.0,27,0,101.0,1.0714285714285714,0.7438571428571428
S2324-G0321,1,MIN,26.0,28,0,119.0,0.896551724137931,0.6569310344827586
S2324-G0321,2,DAL,30.0,25,0,101.0,1.1538461538461537,0.7933076923076922
S2324-G0321,2,MIN,33.0,25,0,119.0,1.2692307692307692,0.8805384615384615
S2324-G0321,3,DAL,22.0,22,0,101.0,0.9565217391304348,0.6749130434782609
S2324-G0321,3,MIN,28.0,25,0,119.0,1.0769230769230769,0.7651538461538461
S2324-G0321,4,DAL,19.0,24,0,101.0,0.76,0.5569999999999999
S2324-G0321,4,MIN,32.0,25,0,119.0,1.2307692307692308,0.8574615384615385
S2324-G0322,1,BKN,22.0,21,0,101.0,1.0,0.701
S2324-G0322,1,DEN,29.0,24,0,124.0,1.16,0.82
S2324-G0322,2,BKN,17.0,18,0,101.0,0.8947368421052632,0.6378421052631579
S2324-G0322,2,DEN,23.0,18,0,124.0,1.2105263157894737,0.8503157894736841
S2324-G0322,3,BKN,28.0,27,0,101.0,1.0,0.701
S2324-G0322,3,DEN,38.0,25,0,124.0,1.4615384615384615,1.0009230769230768
S2324-G0322,4,BKN,34.0,27,0,101.0,1.2142857142857142,0.8295714285714285
S2324-G0322,4,DEN,34.0,29,0,124.0,1.1333333333333333,0.8039999999999999
S2324-G0323,1,POR,30.0,26,0,114.0,1.1111111111111112,0.7806666666666666
S2324-G0323,1,UTA,38.0,21,0,122.0,1.7272727272727273,1.1583636363636365
S2324-G0323,2,POR,24.0,25,0,114.0,0.9230769230769231,0.6678461538461539
S2324-G0323,2,UTA,31.0,23,0,122.0,1.2916666666666667,0.897
S2324-G0323,3,POR,22.0,26,0,114.0,0.8148148148148148,0.6028888888888888
S2324-G0323,3,UTA,34.0,26,0,122.0,1.2592592592592593,0.8775555555555555
S2324-G0323,4,POR,38.0,24,0,114.0,1.52,1.0259999999999998
S2324-G0323,4,UTA,19.0,20,0,122.0,0.9047619047619048,0.6648571428571428
S2324-G0324,1,OKC,30.0,25,0,123.0,1.1538461538461537,0.8153076923076922
S2324-G0324,1,SAC,29.0,28,0,128.0,1.0,0.728
S2324-G0324,2,OKC,23.0,22,0,123.0,1.0,0.723
S2324-G0324,2,SAC,30.0,25,0,128.0,1.1538461538461537,0.8203076923076922
S2324-G0324,3,OKC,39.0,23,0,123.0,1.625,1.0979999999999999
S2324-G0324,3,SAC,41.0,26,0,128.0,1.5185185185185186,1.039111111111111
S2324-G0324,4,OKC,31.0,28,0,123.0,1.0689655172413792,0.7643793103448275
S2324-G0324,4,SAC,28.0,28,0,128.0,0.9655172413793104,0.7073103448275863
S2324-G0325,1,GSW,28.0,23,0,113.0,1.1666666666666667,0.8130000000000001
S2324-G0325,1,LAC,29.0,25,0,121.0,1.1153846153846154,0.7902307692307692
S2324-G0325,2,GSW,28.0,27,0,113.0,1.0,0.713
S2324-G0325,2,LAC,40.0,26,0,121.0,1.4814814814814814,1.0098888888888888
S2324-G0325,3,GSW,37.0,21,0,113.0,1.6818181818181819,1.122090909090909
S2324-G0325,3,LAC,30.0,26,0,121.0,1.1111111111111112,0.7876666666666666
S2324-G0325,4,GSW,20.0,19,0,113.0,1.0,0.713
S2324-G0325,4,LAC,22.0,16,0,121.0,1.2941176470588236,0.8974705882352941
S2324-G0326,1,CHA,20.0,18,0,107.0,1.0526315789473684,0.738578947368421
S2324-G0326,1,NOP,21.0,17,0,112.0,1.1666666666666667,0.812
S2324-G0326,2,CHA,19.0,20,0,107.0,0.9047619047619048,0.6498571428571428
S2324-G0326,2,NOP,29.0,21,0,112.0,1.3181818181818181,0.9029090909090909
S2324-G0326,3,CHA,37.0,28,0,107.0,1.2758620689655173,0.8725172413793104
S2324-G0326,3,NOP,26.0,25,0,112.0,1.0,0.712
S2324-G0326,4,CHA,31.0,22,0,107.0,1.3478260869565217,0.915695652173913
S2324-G0326,4,NOP,36.0,21,0,112.0,1.6363636363636365,1.0938181818181818
S2324-G0327,1,DET,22.0,26,0,92.0,0.8148148148148148,0.5808888888888888
S2324-G0327,1,PHI,26.0,26,0,124.0,0.9629629629629629,0.7017777777777777
S2324-G0327,2,DET,17.0,19,0,92.0,0.85,0.602
S2324-G0327,2,PHI,35.0,21,0,124.0,1.5909090909090908,1.0785454545454545
S2324-G0327,3,DET,23.0,27,0,92.0,0.8214285714285714,0.5848571428571429
S2324-G0327,3,PHI,33.0,29,0,124.0,1.1,0.784
S2324-G0327,4,DET,30.0,24,0,92.0,1.2,0.8119999999999999
S2324-G0327,4,PHI,30.0,24,0,124.0,1.2,0.844
S2324-G0328,1,IND,37.0,29,0,123.0,1.2333333333333334,0.863
S2324-G0328,1,WAS,30.0,29,0,137.0,1.0,0.737
S2324-G0328,2,IND,18.0,24,0,123.0,0.72,0.5549999999999999
S2324-G0328,2,WAS,39.0,26,0,137.0,1.4444444444444444,1.0036666666666667
S2324-G0328,3,IND,32.0,27,0,123.0,1.1428571428571428,0.8087142857142856
S2324-G0328,3,WAS,39.0,27,0,137.0,1.3928571428571428,0.9727142857142856
S2324-G0328,4,IND,36.0,26,0,123.0,1.3333333333333333,0.9229999999999999
S2324-G0328,4,WAS,29.0,28,0,137.0,1.0,0.737
S2324-G0329,1,BOS,30.0,26,0,128.0,1.1111111111111112,0.7946666666666666
S2324-G0329,1,ORL,24.0,25,0,111.0,0.9230769230769231,0.6648461538461539
S2324-G0329,2,BOS,34.0,25,0,128.0,1.3076923076923077,0.9126153846153846
S2324-G0329,2,ORL,27.0,27,0,111.0,0.9642857142857143,0.6895714285714285
S2324-G0329,3,BOS,37.0,24,0,128.0,1.48,1.016
S2324-G0329,3,ORL,27.0,26,0,111.0,1.0,0.711
S2324-G0329,4,BOS,27.0,26,0,128.0,1.0,0.728
S2324-G0329,4,ORL,33.0,22,0,111.0,1.434782608695652,0.9718695652173912
S2324-G0330,1,ATL,30.0,21,0,125.0,1.3636363636363635,0.9431818181818181
S2324-G0330,1,TOR,24.0,24,0,104.0,0.96,0.6799999999999999
S2324-G0330,2,ATL,29.0,23,0,125.0,1.2083333333333333,0.85
S2324-G0330,2,TOR,25.0,24,0,104.0,1.0,0.704
S2324-G0330,3,ATL,28.0,26,0,125.0,1.037037037037037,0.7472222222222221
S2324-G0330,3,TOR,29.0,24,0,104.0,1.16,0.7999999999999999
S2324-G0330,4,ATL,38.0,24,0,125.0,1.52,1.037
S2324-G0330,4,TOR,26.0,23,0,104.0,1.0833333333333333,0.7539999999999999
S2324-G0331,1,LAL,22.0,23,0,115.0,0.9166666666666666,0.6649999999999999
S2324-G0331,1,SAS,42.0,28,0,129.0,1.4482758620689655,0.9979655172413793
S2324-G0331,2,LAL,40.0,24,0,115.0,1.6,1.075
S2324-G0331,2,SAS,27.0,25,0,129.0,1.0384615384615385,0.7520769230769231
S2324-G0331,3,LAL,25.0,17,0,115.0,1.3888888888888888,0.9483333333333333
S2324-G0331,3,SAS,29.0,16,0,129.0,1.7058823529411764,1.1525294117647058
S2324-G0331,4,LAL,28.0,24,0,115.0,1.12,0.787
S2324-G0331,4,SAS,31.0,22,0,129.0,1.3478260869565217,0.937695652173913
S2324-G0332,1,HOU,14.0,21,0,103.0,0.6363636363636364,0.4848181818181818
S2324-G0332,1,MEM,29.0,22,0,96.0,1.2608695652173914,0.8525217391304347
S2324-G0332,2,HOU,31.0,23,0,103.0,1.2916666666666667,0.878
S2324-G0332,2,MEM,26.0,22,0,96.0,1.1304347826086956,0.7742608695652173
S2324-G0332,3,HOU,30.0,17,0,103.0,1.6666666666666667,1.103
S2324-G0332,3,MEM,19.0,19,0,96.0,0.95,0.6659999999999999
S2324-G0332,4,HOU,28.0,23,0,103.0,1.1666666666666667,0.803
S2324-G0332,4,MEM,22.0,23,0,96.0,0.9166666666666666,0.6459999999999999
S2324-G0333,1,NYK,31.0,28,0,139.0,1.0689655172413792,0.7803793103448275
S2324-G0333,1,PHX,30.0,25,0,122.0,1.1538461538461537,0.8143076923076922
S2324-G0333,2,NYK,32.0,25,0,139.0,1.2307692307692308,0.8774615384615385
S2324-G0333,2,PHX,38.0,29,0,122.0,1.2666666666666666,0.8819999999999999
S2324-G0333,3,NYK,34.0,21,0,139.0,1.5454545454545454,1.0662727272727273
S2324-G0333,3,PHX,31.0,21,0,122.0,1.4090909090909092,0.9674545454545455
